ID,Name,ChineseName,VideoCount
26071,tyreen (borderlands),泰琳 (边境地区),6
5565,tyurru,蒂鲁鲁,8
2617,tyviania,tyviania,16
119877,tzarina katarin (warhammer),沙丽娜·卡塔琳 (战锤),1
42383,u-47 (azur lane),u-47 (碧蓝航线),2
4202,u.a. cheerleader outfit,美国啦啦队服装,3
2735,u.a. school uniform,雄英高校制服,6
97030,ubel (frieren beyond journeys end),乌贝尔 (超越旅程终点的朋友),76
32391,uehara himari (bang dream),上原绯玛丽 (爆炸梦),1
25966,ugly,丑陋,117
4692,ugly bastard,丑陋大叔,789
4693,ugly man,丑陋的男人,238
4110,ugoira,动图,35
48364,uiharu kazari (toaru majutsu no index),初春饰利 (魔法禁书目录),6
180533,ukinami yuzuha (zenless zone zero),浮波柚叶 (绝区零),160
32547,ulan merer (astria ascending),乌兰麦热尔 (阿斯特里亚上升),2
34949,ulti (one piece),终极 (航海王),10
113727,ultimecia (final fantasy),阿尔迪米西娅 (最终幻想),8
26558,umbreon,月亮伊布,14
25903,umbreon (pokemon),月亮伊布 (宝可梦),168
44122,ump45 (girls frontline),ump45 (少女前线),16
115092,ump9 (girls frontline),ump9 (少女前线),5
11231,unamused,不悦,12
26535,unbirth,未出生,388
803,uncensored,无修正,3306
4238,uncharted,神秘海域,41
49263,unchou kan-u (Ikkitousen),云长观雨 (一骑当千),2
9224,uncircumcised,未受割礼的,34
2637,uncut,未切割,64
928,undead,不死者,171
7643,under sheets,在床单下,3
7617,under covers,在被子里,37
4731,under the table,桌子底下,145
4580,underboob,下乳,179
26503,underwater,水下,116
4827,underwear,内衣,414
7737,undressed,脱衣服,87
4680,undressing,脱衣服,983
6816,undyne (undertale),安黛因 (传说之下),82
4059,unicorn,独角兽,174
4060,unicorn horn,独角兽角,88
1268,uniform,制服,675
1371,unifrom,统一,8
86664,unity (rick and morty),统一 (瑞克和莫蒂),2
3038,universal studios,环球影城,1
3406,unrealengine,虚幻引擎,59
4083,untied,解开的,1
27670,unusual insertions,异常插入,23
3846,unusual penis,不寻常的阴茎,67
26230,unusual pupils,不寻常的学生,73
57398,unzen (azur lane),云仙 (碧蓝航线),3
3462,unzipped,拉链拉开,23
25855,upper arm bracelet,上臂手环,1
7796,upright straddle,直立跨坐,129
59464,upscaled,高清化,78
3571,upside-down,颠倒,254
3908,upskirt,裙底,303
46045,urawa hanako (blue archive),浦和花子 (蔚蓝档案),167
738,urbosa (zelda),乌尔波扎 (塞尔达传说) (塞尔达传说),183
138,urethral,尿道,232
11123,urethral bulge,尿道膨出,95
4571,urethral licking,舔尿道,17
1823,urethral penetration,尿道插入,777
2381,uriel,乌列,16
26395,urination,排尿,206
39892,urine,尿液,109
32674,ursula callistis (little witch),厄休拉·卡利斯提斯 (小魔女),4
29116,uruha rushia (vtuber),润羽露西娅 (VTuber/虚拟主播),63
115161,uruka takemoto (bokutachi wa benkyou ga dekinai),竹本瑠香 (我们无法一起学习),2
41610,usada pekora (vtuber),兔田佩克拉 (VTuber/虚拟主播),168
11116,used as a object,用作对象,626
5069,used condom,用过的避孕套,118
25788,used condoms,用过的避孕套,104
41617,ushio noa (blue archive),潮野亚 (蔚蓝档案),53
47804,ushiwakamaru (fate),牛若丸 (Fate系列),5
43061,uta (one piece),乌塔 (航海王),13
50213,utage (arknights),使用 (明日方舟),1
4528,european,欧洲,0
26827,atlantis the lost empire,亚特兰蒂斯失落的帝国,0
5821,hana song,哈娜之歌,0
27458,warioware,瓦力欧制造,0
298,red hair,红发,0
41905,clara (honkai star rail),克拉拉 (崩坏：星穹铁道),0
6170,ronin-jelly,浪人果冻,0
32368,sox (lightyear),袜队 (光年),0
37645,bloodrayne,吸血莱恩,0
39056,elesa (pokemon),埃莱萨 (宝可梦),0
5311,mario bros,马里奥兄弟,0
3313,subtitled,有字幕,0
26703,triple blowjob,三重口交,0
1627,baronstrap,baronstrap,0
7005,awwman,哇曼,0
152180,coqui (vtuber),科基 (VTuber/虚拟主播),0
6174,jayewilde,杰维尔德,0
5067,condom,安全套,0
39046,margaret (persona),玛格丽特 (女神异闻录),0
27298,rachnera arachnera (monster musume),拉克涅拉 (魔物娘的相伴日常) (怪物娘),0
11362,isuzu sento (amagi brilliant park),五十铃钱汤 (甘城光辉游乐园),0
480,foot licking,舔脚,0
223734,ramiel (zenless zone zero),拉米尔 (绝区零),0
3889,trapped,被困住,0
3834,cum on floor,地板上精液,0
44044,utazumi sakurako (blue archive),宇住樱子 (蔚蓝档案),22
3605,utsumishi,内海志,2
2850,uwotinfokm8,uwotinfokm8,1
27723,uzaki chan (Uzaki-chan wa Asobitai!),宇崎酱 (宇崎学妹想要玩！),157
189838,uzi doorman (murder drones),uzi门卫 (杀手无人机),14
32402,uzuki shimamura (the idolmaster),铃木岛村 (偶像大师),2
96224,v (murder drones),V (杀手无人机),13
3275,v spread legs,v 张开双腿,364
26630,vados,瓦多斯,31
36626,vaggie (hazbin hotel),维姬 (地狱客栈),78
11271,vagina,阴道,4704
2649,val,值,2
4177,val'kyr,瓦格里,1
38104,valac clara (mairimashita!),瓦拉克·克拉拉 (舞里马下！),7
148946,valby (the first descendant),瓦尔比 (第一后裔),24
551,valeera (world of warcraft),瓦莱拉 (魔兽世界),4
63009,valeria (fortnite),瓦莱里亚 (堡垒之夜),12
36657,valeria garza (call of duty),瓦莱里娅·加尔萨 (使命召唤),58
36459,valerie (cyberpunk 2077),瓦莱丽 (赛博朋克2077),282
32407,valerie harmon (resident evil),瓦莱丽·哈蒙 (生化危机),3
37538,valkyr (warframe),瓦尔基尔 (星际战甲),49
9239,valkyrie (apex legends),女武神 (Apex英雄),78
554,valkyrie (rainbow six),女武神 (彩虹六号),21
46396,valmiel (original),瓦尔米尔 (原创),138
41720,valor (fortnite),勇气 (堡垒之夜),33
36134,valora (dota),瓦洛拉 (刀塔),2
2900,valorant,无畏契约,174
2663,valperopero,瓦尔佩罗佩罗,1
3299,valve,阀门,19
6678,vambraces,护臂,2
1259,vampire,吸血鬼,848
28634,vanessa (fnaf),凡妮莎 (玩具熊的五夜后宫),73
44578,vanessa vancleef (world of warcraft),凡妮莎·范克利夫 (魔兽世界),7
26515,vanilla the rabbit (sonic),兔子香草 (刺猬索尼克),310
5075,vanimate,消失,12
28569,vanny (fnaf),范尼 (玩具熊的五夜后宫),130
105666,vantage (apex legends),优势 (Apex英雄),6
11214,vaporeon (pokemon),水伊布 (宝可梦),206
165413,varesa (genshin impact),瓦雷萨 (原神),192
26104,variant set,差分图,15
935,varren (mass effect),瓦伦 (质量效应),58
3478,vault suit,避难所制服,71
49270,vayne (league of legends),韦恩 (英雄联盟),7
41495,vector the crocodile (sonic),鳄鱼维克托 (刺猬索尼克),49
28702,veemon,维蒙,4
842,vegeta (dbz),贝吉塔 (数据库),51
188055,vehicon (transformers),车辆 (变形金刚),1
35049,veibae (vtuber),韦巴埃 (VTuber/虚拟主播),31
902,veins,青筋,442
2997,veiny balls,静脉球,35
3516,veiny testicles,青筋暴露的睾丸,41
3854,vekkte,非常,2
1633,velhacox,维拉考克斯,3
229021,velina airgid (zenless zone zero),维琳娜·爱尔吉德 (绝区零),84
95649,veliona (honkai impact),维利奥纳 (崩坏3),20
206,vella (vindictus),维拉 (复仇),9
673,velma dinkley (scooby-doo),维尔玛 (史酷比),375
3039,velociraptor,迅猛龙,14
1325,velvet (thems fightin herds),天鹅绒 (他们在牛群中战斗),18
166369,velvet crowe (tales of berseria),薇尔贝特·克拉维 (狂战传说),11
46880,velvet scarlatina (rwby),薇儿贝儿·斯卡雷特 (RWBY),3
41968,venat (final fantasy),韦纳特 (最终幻想),16
218097,vendetta (overwatch),仇杀 (守望先锋),26
27113,venelana gremory,维涅拉娜·吉蒙里,7
2615,vengeful spirit (dota),复仇之魂 (刀塔),11
786,venom (marvel),毒液 (漫威),712
5422,venom snake,毒蛇 (合金装备),4
11338,venti (genshin impact),文蒂 (原神),244
105579,venture (overwatch),创业 (守望先锋),29
229025,venus (zenless zone zero),金星 (绝区零),2
38217,vermeil (kinsou no vermeil),朱红色 (金装的维尔梅),15
42239,veronica (fire emblem),维罗妮卡 (火焰纹章),4
35816,verosika mayday (hazbin hotel),薇罗希卡·梅黛 (地狱客栈) (地狱客栈),32
49753,vert (hyperdimension neptunia),垂直 (超维度海王星),10
5933,vertical video,垂直视频,1270
4991,very long tongue,极长的舌头,33
38255,vestia zeta (vtuber),薇丝提亚·泽塔 (VTuber/虚拟主播),10
29839,vetra nyx (mass effect),韦特拉尼克斯 (质量效应),10
25945,vex (league of legends),烦恼 (英雄联盟),213
105591,veyle (fire emblem),维勒 (火焰纹章),5
26366,vi,六,9
25664,vi (league of legends),六 (英雄联盟),159
1195,vibrator,跳蛋,1082
6686,vibrator on penis,阴茎上的震动器,47
142908,vicar amelia (bloodborne),亚弥达拉主教 (血源诅咒) (血源诅咒),22
57520,vice (king of fighters),副 (战士之王),5
5917,vicer34,副34,15
25650,vicky (the fairly oddparents),维姬 (反斗家族),23
326,victoria (hitman),维多利亚 (杀手),22
1941,victoria chase (life is strange),维多利亚·切斯 (奇异人生),45
55503,victoria saint (fortnite),维多利亚圣徒 (堡垒之夜),13
11279,videl (dbz),比迪丽 (数据库),121
25883,viego (league of legends),维耶戈 (英雄联盟),9
4250,viera (final fantasy),维埃拉族 (最终幻想),135
197022,viessa (the first descendant),维萨 (第一后裔),2
57048,vietnamese,越南语,15
44713,vietnamese subtitles,越南语字幕,137
4241,viktor (paladins),维克托 (枪火游侠),1
9404,villager (animal crossing),村民 (动物森友会),38
4274,villager (minecraft),村民 (我的世界),8
26895,villain,恶棍,60
27325,villainous,反派的,6
27574,villetta nu (code geas),维蕾塔·努 (代码geas),2
5788,vincentfireva,文森特费雷瓦,1
4401,vindicaar,维迪卡尔,2
51444,vinsmoke reiju (one piece),文斯莫克·蕾玖 (航海王),6
4581,vinyl scratch (mlp),黑胶划痕 (小马宝莉),105
5253,violence,暴力,191
1963,violet,紫罗兰,70
718,violet parr (the incredibles),巴小倩 (超人总动员),171
2593,viper,毒蛇,32
43136,viper (nikke: goddess of victory),毒蛇 (尼克：胜利女神),17
4903,viper (valorant),毒蛇 (无畏契约),256
3159,viper (x-com),毒蛇 (XCOM),13
894,virgin,处女,440
26328,virginity,童贞,131
6205,virt-a-mate,Virt-a-Mate,3598
1201,virtual reality,虚拟现实,314
149336,vishap (genshin impact),维沙普 (原神),9
2885,visor,护目镜,29
251,brooke scott (life is strange),布鲁克·斯科特 (奇异人生),0
5924,moral support,道义上的支持,0
29025,shirogane noel (vtuber),白银诺艾尔 (VTuber/虚拟主播),0
2858,platinum blonde hair,白金金发,0
1880,sybian,赛比安,0
32657,pathfinder (apex legends),探路者 (Apex英雄),0
86619,bengal tiger (kemono friends),孟加拉虎 (兽娘动物园),0
4658,source,来源,0
43376,shizuru hoshino (princess connect),星野静 (公主连结),0
45704,mary linton (red dead redemption),玛丽·林顿 (荒野大镖客：救赎),0
148176,roccia (wuthering waves),罗恰 (鸣潮),0
33951,nia (xenoblade),尼亚 (异度之刃),0
5838,appletin,苹果素,0
4271,after masturbation,自慰后,0
128622,wooloo (pokemon),毛辫羊 (宝可梦),0
35653,ikishima midari (kekgurui),生志摩妄 (狂赌之渊),0
2772,orville (animal crossing),奥维尔 (动物森友会),0
5364,female on bottom,女性在底部,0
33,christie (dead or alive),克里斯蒂 (死或生),0
29088,itto arataki (genshin impact),一藤荒泷 (原神),0
119,operator 6o (nier automata),通信官 6O (尼尔自动机),0
41781,chai (hifi rush),柴 (高保真热潮),0
2795,clothed,穿衣服,0
3455,whip marks,鞭痕,0
165237,mimimi utsukushisugi (100kanojo),美美美美杉杉 (超超超超超喜欢你的100个女朋友),0
39947,visual novel,视觉小说,3632
49904,vita (honkai impact),维塔 (崩坏3),67
6711,vittorio,维托里奥,3
50001,vittorio (dead by daylight),维托里奥 (黎明杀机),2
51594,vittorio veneto (azur lane),维托里奥·威尼托 (碧蓝航线),3
28003,vivi nefertari (One Piece),维维·奈菲尔塔里 (航海王),13
48807,vivian (super mario),维维安 (超级马里奥),22
169277,vivian (zenless zone zero),维维安 (绝区零),215
169745,vivian ninetales (final fantasy),维维安九尾 (最终幻想),2
28383,vivienne (dragon age),薇薇安 (龙腾世纪),4
29456,vocaloid,VOCALOID,1209
2544,voice acted,配音,11638
6224,voice acting,配音,3390
6226,voice actress,配音演员,2495
6230,voice over,画外音,1302
130557,voiced,有声,238
6343,voicelikecandy,声音糖果,22
3195,void elf (world of warcraft),虚空精灵 (魔兽世界),34
3087,voidcourt,虚空法庭,1
2525,voimond,沃蒙德,10
49513,volcarona (pokemon),火神蛾 (宝可梦),3
41799,volga (kemo coliseum),伏尔加河 (兽人竞技场),1
41982,volibear (league of legends),沃利贝尔 (英雄联盟) (英雄联盟),3
1799,volkor (audio),volkor (声音的),92
37520,volt (warframe),伏特 (星际战甲),1
3059,voluptuous,妖艳,1304
775,vomit,呕吐,21
4736,vomiting cum,吐精,58
6336,vora (paladins),沃拉 (枪火游侠),4
587,vore,吞噬,2775
50211,voroshilov (azur lane),沃罗希洛夫 (碧蓝航线),1
5549,voui,沃伊,1
6695,voxxem,voxxem,2
422,voyeur,偷窥狂,995
26135,voyeurism,窥视,250
1287,vr,虚拟现实,1698
1753,vr game,VR游戏,504
1629,vrwaifudelivery,vrwaifudelivery,1
86364,vsk-94 (girls frontline),VSK-94 (少女前线) (少女前线),6
26711,vtuber,vtuber,4272
4215,vulpera (world of warcraft),狐人 (魔兽世界),70
25466,vulpix (pokemon),六尾 (宝可梦),16
5326,vulva,外阴,57
97025,vykas (lost ark),维卡斯 (命运方舟),4
3508,vylina,维丽娜,10
42251,w (arknights),草 (明日方舟),2
57615,wa2000 (girls frontline),WA2000 (少女前线),22
5479,waist grab,抓腰,594
148206,wakaba hinata (blue archive),若叶日向 (蔚蓝档案),1
6241,wake up,醒来,34
28117,wakfu,沃土,5
117861,wakizashi (bleach),胁差 (死神),1
79459,wall-e (character),瓦力 (特点),4
3685,wallaby,小袋鼠,1
129627,walrider (resident evil),瓦尔里德 (生化危机),33
27965,wanda,万达,11
28572,wanda (one piece),万达 (航海王),14
5190,wander over yonder,宇宙小奇兵,8
4372,wanksy,疯狂,18
43544,wanwan (mobile legends bang bang),湾湾 (移动传奇爆炸),1
4792,wardrobe malfunction,衣物走光,56
6963,warfaremachine,战争机器,7
3158,warhammer,战锤,43
3818,warhammer 40k,战锤40K,97
27458,warioware,瓦力欧制造,10
5144,warlock (warcraft),术士 (魔兽世界),11
5335,warren graham (life is strange),沃伦·格雷厄姆 (奇异人生),20
7205,warrior (warcraft),战士 (魔兽世界),5
1051,warwick (league of legends),沃里克 (英雄联盟),17
5812,wasp waist,黄蜂腰,3
85724,waspnessa (original),黄蜂 (原创),5
161609,watanabe akari,渡边星,3
4463,watch,手表,329
3434,water,水,237
3815,watermark,水印,1285
3155,wattson (apex legends),沃森 (Apex英雄),240
27430,wave the swallow (sonic),飞燕 (索尼克) (刺猬索尼克),170
5019,wavemixer,混波器,1
1894,waveracer d.va,浪潮竞速者D.Va,12
2729,wax,滴蜡,5
2730,wax play,滴蜡,12
236737,wayakkwe (final fantasy),瓦亚奎 (最终幻想),1
4902,weapon,武器,117
25789,wearing condom,戴避孕套,41
25975,weavile (pokemon),玛狃拉 (宝可梦),19
6592,webcomics,网络漫画,15
27317,webtoon,条漫,2
27782,wednesday addams (addams family),星期三·亚当斯 (亚当斯家族),109
80629,wei (dota),wei (刀塔),2
65429,wei fengchen (genshin impact),魏凤臣 (原神),1
27214,weight gain,体重增加,52
5211,weightgain,体重增加,30
6909,weirdestboner,最奇怪的家伙,63
355,weiss schnee (rwby),魏丝·雪倪 (RWBY),311
152993,wendell (fortnite),wendell (堡垒之夜),8
67454,wendy (brand),温迪 (品牌),10
56028,wendy afton (fnaf),温迪·阿夫顿 (玩具熊的五夜后宫),8
11236,wendy corduroy (gravity falls),温蒂·考度罗伊 (怪诞小镇),40
35139,wendy koopa (super mario),温迪·库帕 (超级马里奥),2
6448,wendy marvell (fairy tail),温蒂·玛贝尔 (妖精的尾巴),9
2067,wendy o. koopa,温缇,34
28680,werehog amy (sonic),艾米 (刺猬索尼克),38
804,werewolf,狼人,2467
27150,western,西方,21
2044,wet,湿身,1574
6506,wet body,湿身,1790
4869,wet clothes,湿衣服,150
4283,wet dream,遗精,90
5480,wet penis,湿阴茎,693
2492,wet skin,湿皮肤,1288
3630,whalechampion,鲸鱼冠军,3
1802,whimsyghost,异想天开,3
2886,whip,鞭子,21
3455,whip marks,鞭痕,16
1754,whipped,鞭打,16
307,whipping,鞭打,98
5457,whisker markings,胡须纹,8
28678,whisper the wolf (sonic),密语者威斯珀 (刺猬索尼克),86
5318,white background,白色背景,14
7728,white balls,白球,102
4528,european,欧洲,0
26827,atlantis the lost empire,亚特兰蒂斯失落的帝国,0
5821,hana song,哈娜之歌,0
27458,warioware,瓦力欧制造,0
298,red hair,红发,0
41905,clara (honkai star rail),克拉拉 (崩坏：星穹铁道),0
6170,ronin-jelly,浪人果冻,0
32368,sox (lightyear),袜队 (光年),0
37645,bloodrayne,吸血莱恩,0
39056,elesa (pokemon),埃莱萨 (宝可梦),0
5311,mario bros,马里奥兄弟,0
3313,subtitled,有字幕,0
26703,triple blowjob,三重口交,0
1627,baronstrap,baronstrap,0
7005,awwman,哇曼,0
152180,coqui (vtuber),科基 (VTuber/虚拟主播),0
6174,jayewilde,杰维尔德,0
5067,condom,安全套,0
39046,margaret (persona),玛格丽特 (女神异闻录),0
27298,rachnera arachnera (monster musume),拉克涅拉 (魔物娘的相伴日常) (怪物娘),0
11362,isuzu sento (amagi brilliant park),五十铃钱汤 (甘城光辉游乐园),0
480,foot licking,舔脚,0
223734,ramiel (zenless zone zero),拉米尔 (绝区零),0
3889,trapped,被困住,0
3834,cum on floor,地板上精液,0
5035,white body,白色机身,618
5289,white claws,白色的爪子,5
28557,white diamond,白色钻石,6
4945,white dildo,白色假阳具,1
4460,white eyes,白眼,80
5563,white flower,白花,1
4461,white fur,白色皮毛,98
41465,white girl,白人女孩,78
2012,white hair,白发,4190
11117,white lingerie,白色内衣,55
5290,white markings,白色斑纹,5
4956,white penis,白色阴茎,278
6910,white scales,白色鳞片,3
3859,white shirt,白衬衫,35
2383,white skin,白皮肤,1318
4212,white skinned female,白皮肤女,3717
4521,white skinned male,白皮肤男,2046
3127,white stockings,白丝袜,333
5431,white thighhighs,白色过膝袜,26
5056,white thong,白色丁字裤,2
2294,whitefiretruck,白色消防车,2
1994,whitehair,白发,11
6507,whiteweasel,白鼬,5
27250,whitney,惠特尼,12
26301,who framed roger rabbit,谁陷害了兔子罗杰,6
4992,wholesome,有益健康,337
26407,wicke (pokemon),威克 (宝可梦),6
